Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
KC1,PM10,16/01/2016 15:45,30.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 16:00,32.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 16:15,51.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 16:30,39.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 16:45,27.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 17:00,27.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 17:15,22.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 17:30,23.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 17:45,32.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 18:00,34.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 18:15,33.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 18:30,34.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 18:45,36.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 19:00,45.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 19:15,40.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 19:30,41.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 19:45,44.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 20:00,43.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 20:15,42.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 20:30,42.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 20:45,40.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 21:00,37.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 21:15,44.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 21:30,43.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 21:45,34.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 22:00,30.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 22:15,26.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 22:30,24.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 22:45,25.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 23:00,21.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 23:15,19.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 23:30,19.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,16/01/2016 23:45,20.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 00:00,9.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 00:15,4.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 00:30,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 00:45,11.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 01:00,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 01:15,19.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 01:30,14.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 01:45,7.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 02:00,7.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 02:15,4.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 02:30,8.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 02:45,8.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 03:00,7.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 03:15,10.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 03:30,5.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 03:45,9.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 04:00,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 04:15,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 04:30,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 04:45,5.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 05:00,7.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 05:15,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 05:30,8.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 05:45,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 06:00,8.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 06:15,6.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 06:30,10.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 06:45,6.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 07:00,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 07:15,5.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 07:30,7.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 07:45,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 08:00,12.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 08:15,12.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 08:30,5.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 08:45,6.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 09:00,9.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 09:15,10.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 09:30,7.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 09:45,9.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 10:00,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 10:15,13.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 10:30,10.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 10:45,7.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 11:00,10.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 11:15,11.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 11:30,8.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 11:45,10.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 12:00,12.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 12:15,13.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 12:30,16.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 12:45,15.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 13:00,13.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 13:15,17.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 13:30,17.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 13:45,16.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 14:00,13.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 14:15,18.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 14:30,14.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 14:45,14.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 15:00,18.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 15:15,16.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 15:30,15.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 15:45,19.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 16:00,19.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 16:15,23.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 16:30,19.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 16:45,20.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 17:00,19.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 17:15,22.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 17:30,20.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 17:45,20.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 18:00,18.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 18:15,22.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 18:30,19.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 18:45,19.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 19:00,18.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 19:15,18.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 19:30,18.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 19:45,18.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 20:00,19.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 20:15,17.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 20:30,19.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 20:45,19.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 21:00,19.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 21:15,19.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 21:30,22.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 21:45,18.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 22:00,19.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 22:15,18.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 22:30,20.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 22:45,20.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 23:00,18.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 23:15,18.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 23:30,17.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,17/01/2016 23:45,15.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 00:00,15.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 00:15,17.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 00:30,15.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 00:45,15.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 01:00,13.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 01:15,15.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 01:30,14.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 01:45,12.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 02:00,16.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 02:15,15.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 02:30,15.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 02:45,17.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 03:00,17.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 03:15,19.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 03:30,19.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 03:45,20.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 04:00,20.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 04:15,20.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 04:30,25.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 04:45,22.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 05:00,22.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 05:15,22.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 05:30,23.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 05:45,23.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 06:00,26.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 06:15,20.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 06:30,23.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 06:45,24.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 07:00,24.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 07:15,24.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 07:30,23.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 07:45,21.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 08:00,23.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 08:15,23.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 08:30,24.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 08:45,25.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 09:00,24.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 09:15,24.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 09:30,27.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 09:45,23.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 10:00,26.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 10:15,24.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 10:30,20.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 10:45,23.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 11:00,24.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 11:15,23.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 11:30,24.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 11:45,22.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 12:00,20.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 12:15,22.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 12:30,20.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 12:45,22.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 13:00,21.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 13:15,25.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 13:30,23.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 13:45,24.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 14:00,25.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 14:15,24.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 14:30,25.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 14:45,25.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 15:00,22.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 15:15,20.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 15:30,23.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 15:45,20.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 16:00,23.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 16:15,25.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 16:30,24.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 16:45,27.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 17:00,24.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 17:15,22.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 17:30,18.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 17:45,19.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 18:00,21.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 18:15,20.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 18:30,19.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 18:45,18.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 19:00,20.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 19:15,20.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 19:30,23.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 19:45,20.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 20:00,22.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 20:15,24.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 20:30,25.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 20:45,20.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 21:00,29.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 21:15,30.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 21:30,27.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 21:45,34.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 22:00,34.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 22:15,28.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 22:30,23.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 22:45,21.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 23:00,17.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 23:15,18.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 23:30,17.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,18/01/2016 23:45,17.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 00:00,17.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 00:15,15.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 00:30,29.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 00:45,36.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 01:00,37.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 01:15,33.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 01:30,36.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 01:45,36.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 02:00,36.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 02:15,32.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 02:30,30.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 02:45,29.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 03:00,25.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 03:15,25.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 03:30,26.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 03:45,26.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 04:00,27.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 04:15,25.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 04:30,25.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 04:45,24.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 05:00,20.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 05:15,24.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 05:30,27.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 05:45,26.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 06:00,25.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 06:15,26.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 06:30,26.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 06:45,26.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 07:00,30.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 07:15,30.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 07:30,34.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 07:45,40.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 08:00,38.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 08:15,43.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 08:30,54.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 08:45,58.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 09:00,61.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 09:15,55.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 09:30,70.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 09:45,72.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 10:00,73.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 10:15,53.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 10:30,45.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 10:45,40.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 11:00,39.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 11:15,68.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 11:30,74.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 11:45,81.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 12:00,81.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 12:15,71.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 12:30,64.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 12:45,52.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 13:00,44.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 13:15,30.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 13:30,43.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 13:45,52.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 14:00,41.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 14:15,34.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 14:30,39.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 14:45,35.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 15:00,30.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 15:15,30.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 15:30,36.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 15:45,23.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 16:00,38.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 16:15,37.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 16:30,36.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 16:45,48.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 17:00,63.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 17:15,79.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 17:30,82.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 17:45,89.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 18:00,90.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 18:15,86.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 18:30,88.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 18:45,89.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 19:00,85.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 19:15,90.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 19:30,86.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 19:45,78.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 20:00,75.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 20:15,69.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 20:30,72.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 20:45,72.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 21:00,76.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 21:15,80.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 21:30,78.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 21:45,81.30000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 22:00,76.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 22:15,75.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 22:30,83.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 22:45,83.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 23:00,80.70000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 23:15,76.20000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 23:30,82.40000,ug m-3 reference equiv by VCM,R
KC1,PM10,19/01/2016 23:45,80.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 00:00,76.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 00:15,73.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 00:30,64.80000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 00:45,63.50000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 01:00,68.60000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 01:15,71.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 01:30,75.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 01:45,79.90000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 02:00,77.00000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 02:15,74.10000,ug m-3 reference equiv by VCM,R
KC1,PM10,20/01/2016 02:30,73.40000,ug m-3 reference equiv by VCM,R
